"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/19/2014","60","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/20/2014","68","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/21/2014","101","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/22/2014","97","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/23/2014","66","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/24/2014","62","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/25/2014","54","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/26/2014","68","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/27/2014","90","PM2.5","Bristol","42-017-0012","AQS"
"12/28/2014","76","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/29/2014","59","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/30/2014","60","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/31/2014","78","PM2.5","Bristol","42-017-0012","AQS"
"01/01/2015","54","PM2.5","Chester","42-045-0002","AQS"
"01/02/2015","68","PM2.5","Bristol","42-017-0012","AQS"
"01/03/2015","84","PM2.5","Bristol","42-017-0012","AQS"
"01/04/2015","43","PM2.5","Chester","42-045-0002","AQS"
"01/05/2015","37","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"01/06/2015","65","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"01/07/2015","67","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"01/08/2015","54","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"01/09/2015","52","PM2.5","North East Waste (NEW)","42-101-0048","AQS"
"01/10/2015","57","PM2.5","Chester","42-045-0002","AQS"
"01/11/2015","77","PM2.5","Bristol","42-017-0012","AQS"
"01/12/2015","68","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/13/2015","42","PM2.5","North East Waste (NEW)","42-101-0048","AQS"
"01/14/2015","65","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"01/15/2015","92","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"01/16/2015","74","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"01/17/2015","45","PM2.5","New Garden","42-029-0100","AQS"
