"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"04/02/2022","49","Ozone","Joe Neal","32-003-0075","AQS"
"04/03/2022","47","Ozone","Liberty High School","32-003-0299","AQS"
"04/04/2022","49","Ozone","Liberty High School","32-003-0299","AQS"
"04/05/2022","54","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"04/06/2022","48","PM10","Jerome Mack-NCore","32-003-0540","AQS"
"04/07/2022","46","Ozone","Paul Meyer","32-003-0043","AQS"
"04/08/2022","70","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"04/09/2022","61","Ozone","Jean","32-003-1019","AQS"
"04/10/2022","49","Ozone","Liberty High School","32-003-0299","AQS"
"04/11/2022","260","PM10","Walnut Community Center","32-003-2003","AQS"
"04/12/2022","47","Ozone","Paul Meyer","32-003-0043","AQS"
"04/13/2022","54","Ozone","Liberty High School","32-003-0299","AQS"
"04/14/2022","54","PM2.5","Sunrise Acres","32-003-0561","AQS"
"04/15/2022","49","Ozone","Walnut Community Center","32-003-2003","AQS"
"04/16/2022","65","PM10","Virgin Valley High School","32-003-0024","AQS"
"04/17/2022","61","Ozone","Walter Johnson","32-003-0071","AQS"
"04/18/2022","61","Ozone","Joe Neal","32-003-0075","AQS"
"04/19/2022","78","PM10","Liberty High School","32-003-0299","AQS"
"04/20/2022","54","Ozone","Liberty High School","32-003-0299","AQS"
"04/21/2022","67","Ozone","Walter Johnson","32-003-0071","AQS"
"04/22/2022","47","Ozone","Virgin Valley High School","32-003-0024","AQS"
"04/23/2022","48","Ozone","Liberty High School","32-003-0299","AQS"
"04/24/2022","47","Ozone","Liberty High School","32-003-0299","AQS"
"04/25/2022","71","Ozone","Liberty High School","32-003-0299","AQS"
"04/26/2022","93","Ozone","Liberty High School","32-003-0299","AQS"
"04/27/2022","77","Ozone","Walter Johnson","32-003-0071","AQS"
"04/28/2022","97","Ozone","Virgin Valley High School","32-003-0024","AQS"
"04/29/2022","80","Ozone","Liberty High School","32-003-0299","AQS"
"04/30/2022","80","Ozone","Walter Johnson","32-003-0071","AQS"
"05/01/2022","84","Ozone","Walter Johnson","32-003-0071","AQS"
"05/02/2022","80","Ozone","Jean","32-003-1019","AQS"
"05/03/2022","74","Ozone","Liberty High School","32-003-0299","AQS"
"05/04/2022","48","Ozone","Jean","32-003-1019","AQS"
"05/05/2022","90","Ozone","Jean","32-003-1019","AQS"
"05/06/2022","77","Ozone","Walnut Community Center","32-003-2003","AQS"
"05/07/2022","93","PM10","Liberty High School","32-003-0299","AQS"
"05/08/2022","152","PM10","Mountains Edge Park","32-003-0044","AQS"
"05/09/2022","64","Ozone","Liberty High School","32-003-0299","AQS"
"05/10/2022","51","Ozone","Walter Johnson","32-003-0071","AQS"
"05/11/2022","58","Ozone","Garrett Jr. High","32-003-0602","AQS"
"05/12/2022","61","Ozone","Liberty High School","32-003-0299","AQS"
"05/13/2022","61","Ozone","Walnut Community Center","32-003-2003","AQS"
"05/14/2022","97","Ozone","Liberty High School","32-003-0299","AQS"
"05/15/2022","80","Ozone","Liberty High School","32-003-0299","AQS"
"05/16/2022","77","Ozone","Walnut Community Center","32-003-2003","AQS"
"05/17/2022","74","Ozone","Paul Meyer","32-003-0043","AQS"
"05/18/2022","90","Ozone","Joe Neal","32-003-0075","AQS"
"05/19/2022","77","Ozone","Liberty High School","32-003-0299","AQS"
"05/20/2022","98","PM10","Jerome Mack-NCore","32-003-0540","AQS"
"05/21/2022","71","Ozone","Walter Johnson","32-003-0071","AQS"
"05/22/2022","100","Ozone","Joe Neal","32-003-0075","AQS"
"05/23/2022","71","Ozone","Jean","32-003-1019","AQS"
"05/24/2022","90","Ozone","Walter Johnson","32-003-0071","AQS"
"05/25/2022","84","Ozone","Palo Verde","32-003-0073","AQS"
"05/26/2022","71","Ozone","Indian Springs","32-003-7772","AQS"
"05/27/2022","51","Ozone","Mountains Edge Park","32-003-0044","AQS"
"05/28/2022","113","PM10","Jean","32-003-1019","AQS"
"05/29/2022","132","PM10","Jean","32-003-1019","AQS"
"05/30/2022","51","Ozone","Liberty High School","32-003-0299","AQS"
"05/31/2022","61","Ozone","Liberty High School","32-003-0299","AQS"
"06/01/2022","93","Ozone","Liberty High School","32-003-0299","AQS"
"06/02/2022","105","Ozone","SM Youth Camp","32-003-7771","AQS"
"06/03/2022","84","Ozone","SM Youth Camp","32-003-7771","AQS"
"06/04/2022","49","Ozone","Virgin Valley High School","32-003-0024","AQS"
"06/05/2022","48","Ozone","Walnut Community Center","32-003-2003","AQS"
"06/06/2022","71","Ozone","Walnut Community Center","32-003-2003","AQS"
"06/07/2022","90","Ozone","Walnut Community Center","32-003-2003","AQS"
