"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/21/2010","56","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/22/2010","39","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/23/2010","48","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/24/2010","48","PM2.5","Troost","29-095-0034","AQS"
"11/25/2010","41","PM2.5","JFK","20-209-0021","AQS"
"11/26/2010","51","PM2.5","JFK","20-209-0021","AQS"
"11/27/2010","53","PM2.5","JFK","20-209-0021","AQS"
"11/28/2010","43","Ozone","MINE CREEK","20-107-0002","AQS"
"11/29/2010","40","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/30/2010","33","PM2.5","JFK","20-209-0021","AQS"
"12/01/2010","45","PM2.5","JFK","20-209-0021","AQS"
"12/02/2010","46","PM2.5","JFK","20-209-0021","AQS"
"12/03/2010","58","PM2.5","JFK","20-209-0021","AQS"
"12/04/2010","63","PM2.5","Troost","29-095-0034","AQS"
"12/05/2010","49","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/06/2010","69","PM2.5","JFK","20-209-0021","AQS"
"12/07/2010","72","PM2.5","JFK","20-209-0021","AQS"
"12/08/2010","87","PM2.5","Troost","29-095-0034","AQS"
"12/09/2010","73","PM2.5","JFK","20-209-0021","AQS"
"12/10/2010","61","PM2.5","Troost","29-095-0034","AQS"
"12/11/2010","54","PM2.5","JFK","20-209-0021","AQS"
"12/12/2010","36","Ozone","MINE CREEK","20-107-0002","AQS"
"12/13/2010","45","PM2.5","JFK","20-209-0021","AQS"
"12/14/2010","48","PM2.5","JFK","20-209-0021","AQS"
"12/15/2010","64","PM2.5","JFK","20-209-0021","AQS"
"12/16/2010","83","PM2.5","Troost","29-095-0034","AQS"
"12/17/2010","81","PM2.5","Troost","29-095-0034","AQS"
"12/18/2010","83","PM2.5","JFK","20-209-0021","AQS"
"12/19/2010","73","PM2.5","JFK","20-209-0021","AQS"
"12/20/2010","59","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/21/2010","69","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/22/2010","60","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/23/2010","59","PM2.5","JFK","20-209-0021","AQS"
"12/24/2010","60","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/25/2010","56","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/26/2010","50","PM2.5","JFK","20-209-0021","AQS"
"12/27/2010","57","PM2.5","JFK","20-209-0021","AQS"
"12/28/2010","81","PM2.5","JFK","20-209-0021","AQS"
"12/29/2010","64","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/30/2010","54","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"12/31/2010","49","PM2.5","JFK","20-209-0021","AQS"
"01/01/2011","41","PM2.5","JFK","20-209-0021","AQS"
"01/02/2011","61","PM2.5","JFK","20-209-0021","AQS"
"01/03/2011","59","PM2.5","JFK","20-209-0021","AQS"
"01/04/2011","48","PM2.5","Troost","29-095-0034","AQS"
"01/05/2011","56","PM2.5","JFK","20-209-0021","AQS"
"01/06/2011","47","PM2.5","JFK","20-209-0021","AQS"
"01/07/2011","36","Ozone","MINE CREEK","20-107-0002","AQS"
"01/08/2011","30","Ozone","MINE CREEK","20-107-0002","AQS"
"01/09/2011","35","PM2.5","JFK","20-209-0021","AQS"
"01/10/2011","60","PM2.5","JFK","20-209-0021","AQS"
"01/11/2011","53","PM2.5","JFK","20-209-0021","AQS"
"01/12/2011","58","PM2.5","JFK","20-209-0021","AQS"
"01/13/2011","91","PM2.5","JFK","20-209-0021","AQS"
"01/14/2011","107","PM2.5","JFK","20-209-0021","AQS"
"01/15/2011","72","PM2.5","JFK","20-209-0021","AQS"
