"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/18/2017","58","PM2.5","Remount","37-119-0045","AQS"
"03/19/2017","38","Ozone","Not Available","45-091-8801","AQS"
"03/20/2017","46","Ozone","Crouse","37-109-0004","AQS"
"03/21/2017","61","PM2.5","Remount","37-119-0045","AQS"
"03/22/2017","46","Ozone","Not Available","45-091-8801","AQS"
"03/23/2017","48","Ozone","Crouse","37-109-0004","AQS"
"03/24/2017","49","Ozone","Crouse","37-109-0004","AQS"
"03/25/2017","44","Ozone","Crouse","37-109-0004","AQS"
"03/26/2017","39","Ozone","Monroe School","37-179-0003","AQS"
"03/27/2017","41","PM2.5","Remount","37-119-0045","AQS"
"03/28/2017","49","Ozone","University Meadows","37-119-0046","AQS"
"03/29/2017","64","Ozone","Garinger High School","37-119-0041","AQS"
"03/30/2017","50","PM2.5","Remount","37-119-0045","AQS"
"03/31/2017","46","Ozone","Not Available","45-091-8801","AQS"
"04/01/2017","48","Ozone","Monroe School","37-179-0003","AQS"
"04/02/2017","45","Ozone","Crouse","37-109-0004","AQS"
"04/03/2017","43","Ozone","Monroe School","37-179-0003","AQS"
"04/04/2017","50","Ozone","Crouse","37-109-0004","AQS"
"04/05/2017","54","PM2.5","Remount","37-119-0045","AQS"
"04/06/2017","38","Ozone","Monroe School","37-179-0003","AQS"
"04/07/2017","44","Ozone","University Meadows","37-119-0046","AQS"
"04/08/2017","61","Ozone","Monroe School","37-179-0003","AQS"
"04/09/2017","71","Ozone","Crouse","37-109-0004","AQS"
"04/10/2017","58","Ozone","Crouse","37-109-0004","AQS"
"04/11/2017","58","Ozone","Crouse","37-109-0004","AQS"
"04/12/2017","64","Ozone","YORK (LANDFILL)","45-091-0008","AQS"
"04/13/2017","84","Ozone","Crouse","37-109-0004","AQS"
"04/14/2017","52","PM2.5","Remount","37-119-0045","AQS"
"04/15/2017","50","Ozone","Crouse","37-109-0004","AQS"
"04/16/2017","52","PM2.5","Remount","37-119-0045","AQS"
"04/17/2017","51","PM2.5","Remount","37-119-0045","AQS"
"04/18/2017","45","PM2.5","Remount","37-119-0045","AQS"
"04/19/2017","42","PM2.5","Remount","37-119-0045","AQS"
"04/20/2017","56","PM2.5","Remount","37-119-0045","AQS"
"04/21/2017","54","PM2.5","Montclaire Elementary School","37-119-0042","AQS"
"04/22/2017","50","Ozone","Crouse","37-109-0004","AQS"
"04/23/2017","22","Ozone","Crouse","37-109-0004","AQS"
"04/24/2017","21","Ozone","Crouse","37-109-0004","AQS"
"04/25/2017","29","Ozone","YORK (LANDFILL)","45-091-0008","AQS"
"04/26/2017","48","Ozone","University Meadows","37-119-0046","AQS"
"04/27/2017","61","PM2.5","Remount","37-119-0045","AQS"
"04/28/2017","59","PM2.5","Remount","37-119-0045","AQS"
"04/29/2017","64","PM2.5","Remount","37-119-0045","AQS"
"04/30/2017","32","PM2.5","Remount","37-119-0045","AQS"
"05/01/2017","35","PM2.5","Remount","37-119-0045","AQS"
"05/02/2017","50","Ozone","Crouse","37-109-0004","AQS"
"05/03/2017","84","Ozone","Monroe School","37-179-0003","AQS"
"05/04/2017","46","Ozone","Monroe School","37-179-0003","AQS"
"05/05/2017","35","Ozone","University Meadows","37-119-0046","AQS"
"05/06/2017","44","Ozone","University Meadows","37-119-0046","AQS"
"05/07/2017","44","Ozone","University Meadows","37-119-0046","AQS"
