"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/28/2022","66","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/29/2022","66","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/30/2022","73","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"12/01/2022","76","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"12/02/2022","78","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"12/03/2022","72","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/04/2022","51","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/05/2022","51","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/06/2022","54","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/07/2022","58","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/08/2022","72","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/09/2022","74","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/10/2022","97","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"12/11/2022","112","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/12/2022","75","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/13/2022","44","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/14/2022","53","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/15/2022","63","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/16/2022","71","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/17/2022","87","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"12/18/2022","115","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/19/2022","106","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/20/2022","87","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/21/2022","85","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/22/2022","81","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/23/2022","96","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/24/2022","155","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"12/25/2022","179","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/26/2022","95","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/27/2022","89","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"12/28/2022","69","NO2","Thirty-Third","04-013-4020","AQS"
"12/29/2022","47","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/30/2022","55","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"12/31/2022","157","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"01/01/2023","158","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"01/02/2023","37","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"01/03/2023","38","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"01/04/2023","48","PM2.5","JLG SUPERSITE","04-013-9997","AQS"
"01/05/2023","52","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"01/06/2023","77","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"01/07/2023","97","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"01/08/2023","105","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"01/09/2023","81","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"01/10/2023","63","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
