"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/03/2010","41","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/04/2010","37","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/05/2010","35","","Branch Street","29-510-0093","AQS"
"08/06/2010","52","","SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.","29-510-0087","AQS"
"08/07/2010","43","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/08/2010","44","","Branch Street","29-510-0093","AQS"
"08/09/2010","49","","Branch Street","29-510-0093","AQS"
"08/10/2010","45","","Branch Street","29-510-0093","AQS"
"08/11/2010","51","","Branch Street","29-510-0093","AQS"
"08/12/2010","54","","SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.","29-510-0087","AQS"
"08/13/2010","42","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/14/2010","20","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/15/2010","15","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/16/2010","13","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/17/2010","26","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/18/2010","52","","AIR PRODUCTS","17-119-0010","AQS"
"08/19/2010","51","","Branch Street","29-510-0093","AQS"
"08/20/2010","56","","Branch Street","29-510-0093","AQS"
"08/21/2010","7","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/22/2010","18","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/23/2010","17","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/24/2010","37","","IEPA-RAPS TRAILER","17-163-0010","AQS"
"08/25/2010","24","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/26/2010","25","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/27/2010","35","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/28/2010","44","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/29/2010","41","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/30/2010","31","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"08/31/2010","44","","Branch Street","29-510-0093","AQS"
"09/01/2010","22","","Branch Street","29-510-0093","AQS"
"09/02/2010","19","","Branch Street","29-510-0093","AQS"
"09/03/2010","31","","Branch Street","29-510-0093","AQS"
"09/04/2010","13","","Branch Street","29-510-0093","AQS"
"09/05/2010","75","","SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.","29-510-0087","AQS"
"09/06/2010","48","","Branch Street","29-510-0093","AQS"
"09/07/2010","37","","Branch Street","29-510-0093","AQS"
"09/08/2010","50","","Branch Street","29-510-0093","AQS"
"09/09/2010","44","","Branch Street","29-510-0093","AQS"
