"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"10/20/2023","49","","Dallas Hinton","48-113-0069","AirNow"
"10/21/2023","38","","Dallas Hinton","48-113-0069","AirNow"
"10/22/2023","31","","Dallas Hinton","48-113-0069","AirNow"
"10/23/2023","21","","Dallas Hinton","48-113-0069","AirNow"
"10/24/2023","20","","Dallas Hinton","48-113-0069","AirNow"
"10/25/2023","20","","Dallas Hinton","48-113-0069","AirNow"
"10/26/2023","12","","Dallas Hinton","48-113-0069","AirNow"
"10/27/2023","21","","Dallas Hinton","48-113-0069","AirNow"
"10/28/2023","11","","Dallas Hinton","48-113-0069","AirNow"
"10/29/2023","3","","Dallas Hinton","48-113-0069","AirNow"
