"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/05/2011","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/08/2011","12","","GLEN BURNIE","24-003-1003","AQS"
"12/09/2011","19","","GLEN BURNIE","24-003-1003","AQS"
"12/11/2011","18","","GLEN BURNIE","24-003-1003","AQS"
"12/14/2011","20","","GLEN BURNIE","24-003-1003","AQS"
"12/17/2011","8","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/22/2011","9","","GLEN BURNIE","24-003-1003","AQS"
"12/23/2011","6","","GLEN BURNIE","24-003-1003","AQS"
"12/29/2011","17","","GLEN BURNIE","24-003-1003","AQS"
"01/04/2012","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/06/2012","17","","GLEN BURNIE","24-003-1003","AQS"
"01/10/2012","17","","GLEN BURNIE","24-003-1003","AQS"
"01/16/2012","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/26/2012","24","","GLEN BURNIE","24-003-1003","AQS"
"01/28/2012","9","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/03/2012","11","","GLEN BURNIE","24-003-1003","AQS"
"02/09/2012","15","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/15/2012","15","","GLEN BURNIE","24-003-1003","AQS"
"02/21/2012","17","","GLEN BURNIE","24-003-1003","AQS"
"02/27/2012","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/04/2012","6","","GLEN BURNIE","24-003-1003","AQS"
"03/10/2012","6","","GLEN BURNIE","24-003-1003","AQS"
"03/16/2012","20","","GLEN BURNIE","24-003-1003","AQS"
"03/22/2012","21","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/28/2012","20","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/03/2012","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/09/2012","12","","GLEN BURNIE","24-003-1003","AQS"
"04/15/2012","25","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/21/2012","18","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/27/2012","7","","GLEN BURNIE","24-003-1003","AQS"
"05/03/2012","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/09/2012","18","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/15/2012","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/21/2012","6","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/27/2012","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/02/2012","10","","GLEN BURNIE","24-003-1003","AQS"
"06/08/2012","18","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/14/2012","10","","GLEN BURNIE","24-003-1003","AQS"
"06/20/2012","27","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/26/2012","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/02/2012","11","","GLEN BURNIE","24-003-1003","AQS"
"07/08/2012","26","","GLEN BURNIE","24-003-1003","AQS"
"07/14/2012","12","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/20/2012","8","","GLEN BURNIE","24-003-1003","AQS"
"07/26/2012","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/01/2012","12","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/07/2012","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/13/2012","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/19/2012","11","","GLEN BURNIE","24-003-1003","AQS"
"08/25/2012","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/31/2012","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/06/2012","12","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/12/2012","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/18/2012","8","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/24/2012","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/30/2012","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/01/2012","0","","GLEN BURNIE","24-003-1003","AQS"
"10/06/2012","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/12/2012","12","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/18/2012","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/24/2012","31","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/30/2012","2","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/02/2012","6","","GLEN BURNIE","24-003-1003","AQS"
"11/05/2012","9","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/11/2012","20","","GLEN BURNIE","24-003-1003","AQS"
"11/17/2012","16","","GLEN BURNIE","24-003-1003","AQS"
"11/23/2012","29","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/29/2012","20","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/05/2012","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/11/2012","6","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/17/2012","14","","GLEN BURNIE","24-003-1003","AQS"
"12/23/2012","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/29/2012","11","","GLEN BURNIE","24-003-1003","AQS"
"01/04/2013","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/10/2013","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/16/2013","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/18/2013","6","","GLEN BURNIE","24-003-1003","AQS"
"01/22/2013","6","","GLEN BURNIE","24-003-1003","AQS"
"01/26/2013","24","","GLEN BURNIE","24-003-1003","AQS"
"01/28/2013","25","","GLEN BURNIE","24-003-1003","AQS"
"02/03/2013","29","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/09/2013","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/15/2013","11","","GLEN BURNIE","24-003-1003","AQS"
"02/21/2013","9","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/22/2013","9","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/27/2013","4","","GLEN BURNIE","24-003-1003","AQS"
"03/05/2013","11","","GLEN BURNIE","24-003-1003","AQS"
"03/11/2013","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/17/2013","10","","GLEN BURNIE","24-003-1003","AQS"
"03/23/2013","10","","GLEN BURNIE","24-003-1003","AQS"
"03/29/2013","6","","GLEN BURNIE","24-003-1003","AQS"
"04/04/2013","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/05/2013","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/10/2013","28","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/16/2013","18","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/22/2013","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/28/2013","12","","GLEN BURNIE","24-003-1003","AQS"
"05/04/2013","11","","GLEN BURNIE","24-003-1003","AQS"
"05/10/2013","32","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/16/2013","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/22/2013","19","","GLEN BURNIE","24-003-1003","AQS"
"05/25/2013","7","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/28/2013","16","","GLEN BURNIE","24-003-1003","AQS"
"05/31/2013","26","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/03/2013","10","","GLEN BURNIE","24-003-1003","AQS"
"06/05/2013","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/07/2013","5","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/09/2013","13","","GLEN BURNIE","24-003-1003","AQS"
"06/15/2013","12","","GLEN BURNIE","24-003-1003","AQS"
"06/21/2013","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/27/2013","12","","GLEN BURNIE","24-003-1003","AQS"
"07/03/2013","15","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/09/2013","18","","GLEN BURNIE","24-003-1003","AQS"
